Grid_x,Grid_y,Office,Fort Carson,COS East / Airport,COS,USAFA,Monument & North,Northeast,Woodland Park,Pueblo,Fountain,Pinon Canyon Maneuver Site,Midpoint,Corners
96,73,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.58866628000001, 38.46638526]","[[-104.6007546, 38.4746133], [-104.5987496, 38.4524785], [-104.5705367, 38.4540431], [-104.5725359, 38.4761781], [-104.6007546, 38.4746133]]"
96,74,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.59066895999999, 38.488513]","[[-104.6027598, 38.496738], [-104.6007544, 38.4746107], [-104.5725356, 38.4761754], [-104.5745352, 38.498302900000006], [-104.6027598, 38.496738]]"
96,75,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.5926723, 38.5106367]","[[-104.6047657, 38.5188599], [-104.60275970000001, 38.4967369], [-104.5745351, 38.4983018], [-104.5765353, 38.520425], [-104.6047657, 38.5188599]]"
96,76,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.59467716000002, 38.532765440000006]","[[-104.6067735, 38.5409902], [-104.604766, 38.518863100000004], [-104.5765356, 38.520428200000005], [-104.5785372, 38.542555500000006], [-104.6067735, 38.5409902]]"
96,77,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.59668298000001, 38.554893619999994]","[[-104.6087821, 38.5631183], [-104.6067736, 38.5409913], [-104.5785372, 38.5425565], [-104.5805399, 38.5646837], [-104.6087821, 38.5631183]]"
96,78,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.59868940000001, 38.577017059999996]","[[-104.6107911, 38.5852399], [-104.608782, 38.5631172], [-104.58053980000001, 38.5646827], [-104.58254300000002, 38.5868056], [-104.6107911, 38.5852399]]"
96,79,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.60069628000001, 38.599133800000004]","[[-104.6128005, 38.607354], [-104.61079090000001, 38.5852378], [-104.5825429, 38.5868034], [-104.58454660000001, 38.6089198], [-104.6128005, 38.607354]]"
96,80,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.60270414000001, 38.62124996]","[[-104.6148111, 38.6294696], [-104.6128006, 38.6073546], [-104.5845466, 38.6089204], [-104.5865513, 38.631035600000004], [-104.6148111, 38.6294696]]"
96,81,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.60471267999999, 38.643362599999996]","[[-104.6168223, 38.6515809], [-104.61481099999999, 38.6294691], [-104.58655119999999, 38.6310351], [-104.58855659999999, 38.653147], [-104.6168223, 38.6515809]]"
96,82,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.6067219, 38.665470719999995]","[[-104.6188341, 38.6736872], [-104.6168222, 38.6515798], [-104.5885565, 38.6531459], [-104.5905626, 38.6752535], [-104.6188341, 38.6736872]]"
96,83,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.60873302, 38.68758862]","[[-104.6208483, 38.6958084], [-104.6188346, 38.673692599999995], [-104.590563, 38.675258899999996], [-104.5925709, 38.6973748], [-104.6208483, 38.6958084]]"
96,84,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.61074438, 38.7096973]","[[-104.6228622, 38.717914], [-104.6208481, 38.6958057], [-104.5925706, 38.697372200000004], [-104.59457880000001, 38.719480600000004], [-104.6228622, 38.717914]]"
96,85,PUB,0,1,0,0,0,0,0,0,1,0,"[-104.61275598, 38.73179726000001]","[[-104.6248762, 38.7400104], [-104.6228619, 38.717910800000006], [-104.5945786, 38.7194774], [-104.596587, 38.7415773], [-104.6248762, 38.7400104]]"
96,86,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.61476951999998, 38.75390734]","[[-104.6268928, 38.7621238], [-104.62487669999999, 38.7400157], [-104.59658749999998, 38.7415826], [-104.59859779999998, 38.7636908], [-104.6268928, 38.7621238]]"
96,87,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.61678285999999, 38.77600356000001]","[[-104.6289085, 38.7842152], [-104.62689239999999, 38.762119], [-104.5985973, 38.763686], [-104.60060759999999, 38.7857824], [-104.6289085, 38.7842152]]"
96,88,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.61879705999999, 38.79809732]","[[-104.6309254, 38.8063076], [-104.6289085, 38.7842147], [-104.6006075, 38.7857818], [-104.60261849999999, 38.8078749], [-104.6309254, 38.8063076]]"
96,89,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.62081258, 38.82019478000001]","[[-104.6329438, 38.8284062], [-104.63092560000001, 38.806310200000006], [-104.60261870000001, 38.807877600000005], [-104.60463100000001, 38.829973700000004], [-104.6329438, 38.8284062]]"
96,90,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.62282926, 38.84229298]","[[-104.6349633, 38.8505047], [-104.6329439, 38.8284078], [-104.6046312, 38.8299753], [-104.6066446, 38.852072400000004], [-104.6349633, 38.8505047]]"
96,91,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.62484686, 38.864389720000005]","[[-104.6369836, 38.8726009], [-104.6349633, 38.8505052], [-104.60664469999999, 38.8520729], [-104.60865909999998, 38.874168700000006], [-104.6369836, 38.8726009]]"
96,92,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.62686443999999, 38.886474799999995]","[[-104.6390036, 38.8946816], [-104.63698319999999, 38.872596699999995], [-104.60865869999999, 38.87416449999999], [-104.61067309999999, 38.89624959999999], [-104.6390036, 38.8946816]]"
96,93,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.62888309999998, 38.90856076]","[[-104.641025, 38.9167674], [-104.6390036, 38.8946827], [-104.6106732, 38.896250699999996], [-104.61268869999999, 38.9183356], [-104.641025, 38.9167674]]"
96,94,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.63090288000001, 38.93064658000001]","[[-104.6430476, 38.9388531], [-104.64102510000001, 38.9167685], [-104.6126888, 38.918336700000005], [-104.6147053, 38.94042150000001], [-104.6430476, 38.9388531]]"
96,95,PUB,0,1,0,0,0,1,0,0,0,0,"[-104.63292408, 38.952736900000005]","[[-104.6450717, 38.960945], [-104.6430478, 38.938856300000005], [-104.61470560000001, 38.9404247], [-104.61672360000001, 38.9625135], [-104.6450717, 38.960945]]"
96,96,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.63494482000002, 38.974810360000006]","[[-104.6470947, 38.9830124], [-104.6450711, 38.9609387], [-104.616723, 38.9625072], [-104.6187406, 38.9845811], [-104.6470947, 38.9830124]]"
96,97,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.63696709999999, 38.99688976]","[[-104.6491199, 39.0050934], [-104.6470949, 38.9830156], [-104.6187409, 38.9845842], [-104.62075990000001, 39.0066622], [-104.6491199, 39.0050934]]"
96,98,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.63899002000001, 39.0189639]","[[-104.6511454, 39.0271657], [-104.64911980000001, 39.0050923], [-104.62075990000001, 39.0066611], [-104.62277960000002, 39.0287347], [-104.6511454, 39.0271657]]"
96,99,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.64101430000001, 39.04104178]","[[-104.6531726, 39.0492447], [-104.6511457, 39.0271683], [-104.6227798, 39.0287373], [-104.6248008, 39.0508139], [-104.6531726, 39.0492447]]"
96,100,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.64303860000003, 39.06310758000001]","[[-104.6551993, 39.0713061], [-104.65317230000001, 39.0492405], [-104.6248005, 39.0508097], [-104.6268216, 39.0728755], [-104.6551993, 39.0713061]]"
96,101,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.64506514, 39.08518702]","[[-104.6572291, 39.0933901], [-104.6551999, 39.071313], [-104.6268222, 39.0728823], [-104.6288454, 39.0949596], [-104.6572291, 39.0933901]]"
96,102,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.64709155999999, 39.10725352]","[[-104.6592579, 39.1154522], [-104.6572287, 39.0933859], [-104.628845, 39.0949554], [-104.6308683, 39.117021900000005], [-104.6592579, 39.1154522]]"
96,103,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.64911915999998, 39.129320840000005]","[[-104.6612883, 39.1375194], [-104.659258, 39.1154533], [-104.6308684, 39.1170229], [-104.6328928, 39.1390892], [-104.6612883, 39.1375194]]"
96,104,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.65114616000001, 39.15137048]","[[-104.6633175, 39.1595625], [-104.66128760000001, 39.1375125], [-104.6328921, 39.1390823], [-104.63491610000001, 39.161132599999995], [-104.6633175, 39.1595625]]"
97,54,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.52256761999998, 38.04706198]","[[-104.5346457, 38.0553061], [-104.5326626, 38.0331332], [-104.50445339999999, 38.0346957], [-104.50643069999998, 38.056868800000004], [-104.5346457, 38.0553061]]"
97,55,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.52454957999998, 38.06924074]","[[-104.5366306, 38.0774865], [-104.534646, 38.0553093], [-104.50643099999999, 38.056872], [-104.50840969999999, 38.079049399999995], [-104.5366306, 38.0774865]]"
97,56,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.52653129999999, 38.0914062]","[[-104.5386146, 38.0996472], [-104.5366301, 38.0774817], [-104.5084093, 38.0790446], [-104.5103879, 38.101210300000005], [-104.5386146, 38.0996472]]"
97,57,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.52851419999998, 38.11357286]","[[-104.5406003, 38.1218138], [-104.5386147, 38.0996483], [-104.51038799999999, 38.1012114], [-104.5123677, 38.123377], [-104.5406003, 38.1218138]]"
97,58,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.53049810000002, 38.13573944000001]","[[-104.5425869, 38.1439803], [-104.5406004, 38.1218148], [-104.5123678, 38.123378100000004], [-104.51434850000001, 38.145543700000005], [-104.5425869, 38.1439803]]"
97,59,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.53248188, 38.157893120000004]","[[-104.544573, 38.1661292], [-104.5425865, 38.1439755], [-104.51434809999999, 38.145538900000005], [-104.5163288, 38.167692800000005], [-104.544573, 38.1661292]]"
97,60,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.53446798, 38.18006206]","[[-104.5465623, 38.1883032], [-104.5445736, 38.1661367], [-104.5163294, 38.1677003], [-104.5183123, 38.1898669], [-104.5465623, 38.1883032]]"
97,61,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.53645377999999, 38.20221558]","[[-104.5485504, 38.2104515], [-104.54656179999999, 38.1882978], [-104.51831179999999, 38.1898616], [-104.52029449999999, 38.2120155], [-104.5485504, 38.2104515]]"
97,62,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.53844111999999, 38.22437506]","[[-104.5505406, 38.2326126], [-104.5485507, 38.2104547], [-104.5202948, 38.2120187], [-104.5222789, 38.2341767], [-104.5505406, 38.2326126]]"
97,63,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.54042944, 38.24653411999999]","[[-104.5525317, 38.2547716], [-104.5505407, 38.232613699999995], [-104.522279, 38.2341778], [-104.5242641, 38.256335899999996], [-104.5525317, 38.2547716]]"
97,64,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.54241730000001, 38.2686767]","[[-104.5545218, 38.2769081], [-104.55253110000001, 38.2547652], [-104.5242635, 38.2563295], [-104.5262483, 38.2784726], [-104.5545218, 38.2769081]]"
97,65,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.54440732, 38.290832439999996]","[[-104.5565149, 38.299068], [-104.5545223, 38.2769145], [-104.5262489, 38.278479], [-104.5282356, 38.300632699999994], [-104.5565149, 38.299068]]"
97,66,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.5463976, 38.31297888000001]","[[-104.5585077, 38.3212114], [-104.55651470000001, 38.2990654], [-104.52823540000001, 38.300630000000005], [-104.53022250000001, 38.32277620000001], [-104.5585077, 38.3212114]]"
97,67,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.54838901999999, 38.33512721999999]","[[-104.5605019, 38.3433601], [-104.5585078, 38.321213], [-104.5302226, 38.3227778], [-104.5322109, 38.3449251], [-104.5605019, 38.3433601]]"
97,68,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.55038139999999, 38.357274180000005]","[[-104.562497, 38.3655065], [-104.560502, 38.343360600000004], [-104.5322109, 38.3449256], [-104.53420009999999, 38.367071700000004], [-104.562497, 38.3655065]]"
97,69,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.55237327999998, 38.37940484]","[[-104.5644911, 38.3876311], [-104.5624964, 38.3655002], [-104.5341995, 38.3670653], [-104.5361883, 38.3891965], [-104.5644911, 38.3876311]]"
97,70,PUB,0,0,0,0,0,0,0,1,1,0,"[-104.55436707999999, 38.401545119999994]","[[-104.5664879, 38.4097743], [-104.5644915, 38.3876359], [-104.5361888, 38.389201299999996], [-104.53817930000001, 38.41133979999999], [-104.5664879, 38.4097743]]"
97,71,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.5563627, 38.42369396]","[[-104.5684866, 38.4319265], [-104.5664884, 38.4097796], [-104.5381798, 38.4113451], [-104.54017209999999, 38.433492099999995], [-104.5684866, 38.4319265]]"
97,72,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.55835689999999, 38.44581614]","[[-104.5704827, 38.4540392], [-104.5684856, 38.4319158], [-104.54017110000001, 38.4334815], [-104.54216240000001, 38.455605], [-104.5704827, 38.4540392]]"
97,73,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.56035354000001, 38.46795346]","[[-104.5724825, 38.4761811], [-104.5704834, 38.4540461], [-104.542163, 38.4556119], [-104.5441563, 38.4777471], [-104.5724825, 38.4761811]]"
97,74,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.56235032, 38.490081339999996]","[[-104.5744818, 38.4983059], [-104.5724823, 38.476178399999995], [-104.544156, 38.47774439999999], [-104.5461497, 38.49987209999999], [-104.5744818, 38.4983059]]"
97,75,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.5643478, 38.51220518]","[[-104.5764819, 38.5204279], [-104.5744817, 38.4983048], [-104.5461496, 38.499871], [-104.54814390000001, 38.521994299999996], [-104.5764819, 38.5204279]]"
97,76,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.56634677999998, 38.534334079999994]","[[-104.5784838, 38.5425584], [-104.5764822, 38.520431099999996], [-104.5481442, 38.5219975], [-104.55013989999999, 38.544125], [-104.5784838, 38.5425584]]"
97,77,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.56834672, 38.556462460000006]","[[-104.5804865, 38.5646867], [-104.57848390000001, 38.5425595], [-104.55014000000001, 38.544126000000006], [-104.55213670000002, 38.56625340000001], [-104.5804865, 38.5646867]]"
97,78,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.57034728, 38.578586079999994]","[[-104.5824897, 38.5868085], [-104.5804864, 38.5646856], [-104.5521366, 38.566252399999996], [-104.55413399999999, 38.5883754], [-104.5824897, 38.5868085]]"
97,79,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.57234825999998, 38.600703020000005]","[[-104.5844932, 38.6089228], [-104.5824895, 38.5868064], [-104.55413379999999, 38.5883733], [-104.55613159999999, 38.6104898], [-104.5844932, 38.6089228]]"
97,80,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.57435022, 38.6228193]","[[-104.5864979, 38.6310385], [-104.5844932, 38.6089233], [-104.5561317, 38.6104904], [-104.5581304, 38.6326058], [-104.5864979, 38.6310385]]"
97,81,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.5763529, 38.644932139999995]","[[-104.5885032, 38.65315], [-104.5864978, 38.631038], [-104.55813040000001, 38.632605299999994], [-104.5601299, 38.654717399999996], [-104.5885032, 38.65315]]"
97,82,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.5783562, 38.667040459999996]","[[-104.5905091, 38.6752565], [-104.58850310000001, 38.653148900000005], [-104.56012980000001, 38.654716300000004], [-104.56212990000002, 38.676824100000005], [-104.5905091, 38.6752565]]"
97,83,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.58036142, 38.68915846]","[[-104.5925174, 38.6973778], [-104.5905096, 38.6752618], [-104.5621304, 38.6768294], [-104.5641323, 38.6989455], [-104.5925174, 38.6973778]]"
97,84,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.58236688, 38.71126733999999]","[[-104.5945254, 38.7194836], [-104.59251719999999, 38.697375099999995], [-104.5641321, 38.69894289999999], [-104.5661343, 38.721051499999994], [-104.5945254, 38.7194836]]"
97,85,PUB,0,1,0,0,0,0,0,0,1,0,"[-104.58437260000001, 38.733367480000005]","[[-104.5965336, 38.7415802], [-104.5945251, 38.7194804], [-104.5661341, 38.7210483], [-104.5681366, 38.7431483], [-104.5965336, 38.7415802]]"
97,86,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.58638022, 38.7554777]","[[-104.5985443, 38.7636937], [-104.596534, 38.7415855], [-104.5681371, 38.7431536], [-104.5701414, 38.765262], [-104.5985443, 38.7636937]]"
97,87,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.58838767999998, 38.7775741]","[[-104.6005541, 38.7857853], [-104.5985439, 38.7636889], [-104.57014099999999, 38.7652572], [-104.57214529999999, 38.7873538], [-104.6005541, 38.7857853]]"
97,88,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.59039591999999, 38.79966806]","[[-104.602565, 38.8078779], [-104.600554, 38.7857848], [-104.5721453, 38.7873532], [-104.5741503, 38.8094465], [-104.602565, 38.8078779]]"
97,89,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.59240554, 38.821765680000006]","[[-104.6045775, 38.8299767], [-104.6025652, 38.8078805], [-104.5741506, 38.8094491], [-104.5761569, 38.8315454], [-104.6045775, 38.8299767]]"
97,90,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.59441631999998, 38.84386402]","[[-104.6065911, 38.8520753], [-104.60457770000001, 38.8299783], [-104.5761571, 38.831547], [-104.57816460000001, 38.8536442], [-104.6065911, 38.8520753]]"
97,91,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.59642797999997, 38.86596096]","[[-104.6086055, 38.8741717], [-104.6065912, 38.8520758], [-104.5781646, 38.853644800000005], [-104.5801731, 38.8757408], [-104.6086055, 38.8741717]]"
97,92,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.59843964000001, 38.88804618]","[[-104.6106196, 38.8962525], [-104.6086051, 38.874167500000006], [-104.5801727, 38.8757366], [-104.58218120000001, 38.8978218], [-104.6106196, 38.8962525]]"
97,93,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.60045242000001, 38.91013234]","[[-104.6126351, 38.9183386], [-104.6106197, 38.8962536], [-104.5821813, 38.8978229], [-104.5841909, 38.919908], [-104.6126351, 38.9183386]]"
97,94,PUB,0,1,0,0,0,0,0,0,0,0,"[-104.60246626, 38.9322183]","[[-104.6146518, 38.9404244], [-104.6126352, 38.918339599999996], [-104.584191, 38.9199091], [-104.5862015, 38.941994], [-104.6146518, 38.9404244]]"
97,95,PUB,0,1,0,0,0,1,0,0,0,0,"[-104.60448152, 38.95430882]","[[-104.61667, 38.9625165], [-104.61465199999999, 38.9404276], [-104.5862018, 38.9419972], [-104.58821379999999, 38.964086300000005], [-104.61667, 38.9625165]]"
97,96,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.60649631999999, 38.9763824]","[[-104.618687, 38.984584], [-104.61666939999999, 38.962510099999996], [-104.58821329999999, 38.964079899999994], [-104.5902249, 38.98615399999999], [-104.618687, 38.984584]]"
97,97,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.60851272, 38.998462]","[[-104.6207064, 39.0066652], [-104.6186873, 38.9845872], [-104.5902252, 38.9861571], [-104.5922383, 39.0082353], [-104.6207064, 39.0066652]]"
97,98,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.6105297, 39.020536320000005]","[[-104.622726, 39.0287377], [-104.6207063, 39.0066641], [-104.5922382, 39.008234200000004], [-104.594252, 39.030307900000004], [-104.622726, 39.0287377]]"
97,99,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.61254804000001, 39.042614400000005]","[[-104.6247472, 39.0508169], [-104.6227262, 39.0287403], [-104.59425230000001, 39.0303106], [-104.59626730000001, 39.0523873], [-104.6247472, 39.0508169]]"
97,100,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.61456634000001, 39.064680300000006]","[[-104.6267679, 39.0728784], [-104.62474680000001, 39.0508126], [-104.59626700000001, 39.0523831], [-104.5982821, 39.074449], [-104.6267679, 39.0728784]]"
97,101,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.61658698000001, 39.08675996]","[[-104.6287918, 39.0949626], [-104.6267686, 39.0728853], [-104.5982827, 39.074455900000004], [-104.6003, 39.096533400000006], [-104.6287918, 39.0949626]]"
97,102,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.61860748, 39.10882656]","[[-104.6308147, 39.1170248], [-104.6287914, 39.0949583], [-104.6002996, 39.096529100000005], [-104.602317, 39.11859580000001], [-104.6308147, 39.1170248]]"
97,103,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.6206291, 39.130894080000004]","[[-104.6328391, 39.1390922], [-104.6308148, 39.1170259], [-104.6023171, 39.1185968], [-104.6043354, 39.1406633], [-104.6328391, 39.1390922]]"
97,104,PUB,0,0,0,0,0,1,0,0,0,0,"[-104.62265018000001, 39.152943900000004]","[[-104.6348624, 39.1611355], [-104.6328385, 39.1390853], [-104.6043348, 39.1406564], [-104.60635280000001, 39.162706799999995], [-104.6348624, 39.1611355]]"
98,54,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.49444472, 38.0486178]","[[-104.5064808, 38.0568661], [-104.5045034, 38.0346929], [-104.4763935, 38.036245300000004], [-104.4783651, 38.0584186], [-104.5064808, 38.0568661]]"
98,55,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.49642086000001, 38.07079678]","[[-104.5084598, 38.0790467], [-104.5064811, 38.0568693], [-104.47836530000001, 38.058421800000005], [-104.48033830000001, 38.080599400000004], [-104.5084598, 38.0790467]]"
98,56,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.49839675999999, 38.09296238]","[[-104.510438, 38.1012075], [-104.5084593, 38.0790419], [-104.4803378, 38.0805946], [-104.4823107, 38.1027604], [-104.510438, 38.1012075]]"
98,57,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.50037384, 38.11512916]","[[-104.5124178, 38.1233742], [-104.51043809999999, 38.1012086], [-104.4823108, 38.1027615], [-104.48428469999999, 38.1249273], [-104.5124178, 38.1233742]]"
98,58,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.50235192, 38.13729594]","[[-104.5143986, 38.1455409], [-104.5124179, 38.1233753], [-104.4842848, 38.1249284], [-104.48625969999999, 38.147094200000005], [-104.5143986, 38.1455409]]"
98,59,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.50432986000001, 38.1594498]","[[-104.5163789, 38.16769], [-104.5143982, 38.1455361], [-104.4862592, 38.1470894], [-104.4882341, 38.1692435], [-104.5163789, 38.16769]]"
98,60,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.5063102, 38.181618920000005]","[[-104.5183624, 38.1898642], [-104.51637960000001, 38.1676975], [-104.4882348, 38.1692509], [-104.4902118, 38.1914178], [-104.5183624, 38.1898642]]"
98,61,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.50829012, 38.203772640000004]","[[-104.5203446, 38.2120127], [-104.5183619, 38.1898588], [-104.4902113, 38.191412500000006], [-104.4921882, 38.213566500000006], [-104.5203446, 38.2120127]]"
98,62,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.51027162, 38.225932300000004]","[[-104.522329, 38.234174], [-104.5203449, 38.212015900000004], [-104.4921885, 38.21356970000001], [-104.4941667, 38.23572790000001], [-104.522329, 38.234174]]"
98,63,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.51225408000002, 38.24809148]","[[-104.5243142, 38.2563331], [-104.52232910000001, 38.234175], [-104.4941668, 38.235729], [-104.4961461, 38.2578872], [-104.5243142, 38.2563331]]"
98,64,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.51423615999997, 38.27023424000001]","[[-104.5262985, 38.2784698], [-104.5243137, 38.2563267], [-104.49614559999999, 38.2578808], [-104.49812449999999, 38.280024100000006], [-104.5262985, 38.2784698]]"
98,65,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.51622034000002, 38.29239018]","[[-104.5282858, 38.3006299], [-104.52629900000001, 38.2784762], [-104.49812510000001, 38.2800305], [-104.50010600000002, 38.3021844], [-104.5282858, 38.3006299]]"
98,66,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.51820477999999, 38.3145368]","[[-104.5302727, 38.3227735], [-104.5282856, 38.300627199999994], [-104.5001058, 38.30218169999999], [-104.5020871, 38.32432809999999], [-104.5302727, 38.3227735]]"
98,67,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.52019036000002, 38.3366853]","[[-104.5322611, 38.3449223], [-104.5302728, 38.3227751], [-104.5020872, 38.3243297], [-104.50406960000001, 38.3464771], [-104.5322611, 38.3449223]]"
98,68,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.52217688, 38.35883242]","[[-104.5342503, 38.3670689], [-104.5322611, 38.3449228], [-104.5040697, 38.3464776], [-104.50605300000001, 38.3686239], [-104.5342503, 38.3670689]]"
98,69,PUB,0,0,0,0,0,0,0,1,1,0,"[-104.52416294, 38.380963279999996]","[[-104.5362386, 38.3891937], [-104.5342497, 38.3670625], [-104.5060524, 38.3686176], [-104.5080354, 38.3907489], [-104.5362386, 38.3891937]]"
98,70,PUB,0,0,0,0,0,0,0,1,1,0,"[-104.52615088, 38.403103720000004]","[[-104.5382295, 38.411337], [-104.536239, 38.389198500000006], [-104.5080359, 38.390753700000005], [-104.5100205, 38.412892400000004], [-104.5382295, 38.411337]]"
98,71,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.52814062, 38.42525276]","[[-104.5402223, 38.4334894], [-104.53823, 38.4113424], [-104.510021, 38.4128977], [-104.5120075, 38.4350449], [-104.5402223, 38.4334894]]"
98,72,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.53012899999999, 38.44737504000001]","[[-104.5422126, 38.4556022], [-104.5402214, 38.4334787], [-104.5120065, 38.435034200000004], [-104.5139919, 38.457157900000006], [-104.5422126, 38.4556022]]"
98,73,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.53211977999999, 38.46951257999999]","[[-104.5442066, 38.4777443], [-104.54221319999999, 38.4556092], [-104.51399249999999, 38.457164899999995], [-104.51597999999998, 38.4793002], [-104.5442066, 38.4777443]]"
98,74,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.53411074, 38.49164062]","[[-104.5462, 38.4998693], [-104.5442063, 38.4777417], [-104.5159798, 38.4792975], [-104.51796759999999, 38.5014253], [-104.5462, 38.4998693]]"
98,75,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.53610234, 38.51376464]","[[-104.5481942, 38.5219915], [-104.54619989999999, 38.4998682], [-104.5179675, 38.501424300000004], [-104.5199559, 38.5235477], [-104.5481942, 38.5219915]]"
98,76,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.53809544, 38.535893720000004]","[[-104.5501902, 38.5441222], [-104.54819450000001, 38.52199469999999], [-104.51995620000001, 38.5235509], [-104.52194610000001, 38.545678599999995], [-104.5501902, 38.5441222]]"
98,77,PUB,0,0,0,0,0,0,0,0,1,0,"[-104.5400895, 38.558022259999994]","[[-104.552187, 38.5662506], [-104.5501903, 38.544123299999995], [-104.5219462, 38.54567959999999], [-104.523937, 38.56780719999999], [-104.552187, 38.5662506]]"
